State,County,Year,Days_with_AQI,Good_Days,Moderate_Days,Unhealthy_Days,Very_Unhealthy_Days,Hazardous_Days,Max_AQI,Median_AQI,Days_CO,Days_NO2,Days_Ozone,Days_SO2,Days_PM2_5,Days_PM10
California,Kings,2010,365,66,216,15,3,0,208,70,0,1,151,0,211,2
California,Lake,2010,361,356,5,0,0,0,74,35,0,0,360,0,1,0
California,Los Angeles,2010,365,32,219,15,0,0,200,76,0,39,170,0,155,1
California,Madera,2010,364,215,121,9,1,0,201,46,0,21,268,0,73,2
California,Marin,2010,365,270,91,0,0,0,128,38,0,18,103,0,244,0
California,Mariposa,2010,365,197,142,3,0,0,187,49,0,0,311,0,52,2
California,Mendocino,2010,361,315,46,0,0,0,72,34,0,0,83,0,225,53
California,Merced,2010,365,149,177,6,0,0,177,55,0,3,194,0,165,3
California,Mono,2010,365,308,35,5,1,12,4240,18,0,0,0,0,12,353
California,Monterey,2010,365,336,29,0,0,0,100,36,0,3,269,0,91,2
California,Napa,2010,365,293,70,1,0,0,159,39,0,3,184,0,178,0
California,Nevada,2010,365,251,92,1,0,0,154,44,0,1,346,0,18,0
California,Orange,2010,365,118,239,1,0,0,177,56,0,22,100,0,243,0
California,Placer,2010,365,186,149,4,0,0,200,50,0,6,229,0,130,0
California,Plumas,2010,124,85,36,0,0,0,110,33,0,0,0,0,124,0
California,Riverside,2010,365,31,188,48,3,0,217,87,0,6,193,0,135,31
California,Sacramento,2010,365,202,135,7,1,0,207,49,0,14,228,0,122,1
California,San Benito,2010,365,310,48,0,0,0,126,40,0,0,332,0,33,0
California,San Bernardino,2010,365,37,193,48,7,0,219,81,0,10,229,1,125,0
California,San Diego,2010,365,89,251,4,0,0,181,61,0,42,172,0,148,3
California,San Francisco,2010,365,249,113,0,0,0,125,40,0,51,96,0,217,1
California,San Joaquin,2010,365,225,127,1,0,0,174,45,0,20,196,0,149,0
California,San Luis Obispo,2010,365,179,152,1,0,0,161,51,0,0,258,0,66,41
California,San Mateo,2010,360,293,65,0,0,0,122,36,0,23,165,0,172,0
California,Santa Barbara,2010,365,281,77,0,0,0,143,44,0,1,299,0,64,1
California,Santa Clara,2010,365,259,94,2,0,0,164,42,0,20,172,0,173,0
California,Santa Cruz,2010,365,353,12,0,0,0,95,34,0,0,241,0,124,0
California,Shasta,2010,365,279,71,0,0,0,119,43,0,0,354,0,11,0
California,Siskiyou,2010,361,352,9,0,0,0,90,33,0,0,352,0,8,1
California,Solano,2010,365,281,80,0,0,0,136,39,0,21,225,0,119,0
California,Sonoma,2010,365,317,48,0,0,0,93,32,0,8,182,0,174,1
California,Stanislaus,2010,365,166,161,6,0,0,177,53,0,0,216,0,149,0
California,Sutter,2010,365,234,127,1,0,0,170,44,0,15,168,0,182,0
California,Tehama,2010,365,186,161,0,0,0,136,50,0,0,214,0,150,1
California,Trinity,2010,122,122,0,0,0,0,35,10,0,0,0,0,84,38
California,Tulare,2010,365,100,153,34,0,0,197,69,0,1,219,0,144,1
California,Tuolumne,2010,365,274,83,0,0,0,147,41,0,0,365,0,0,0
California,Ventura,2010,365,222,125,4,0,0,161,47,0,11,322,0,32,0
California,Yolo,2010,362,301,58,0,0,0,109,38,0,9,275,0,74,4
Colorado,Adams,2010,363,283,80,0,0,0,93,43,0,72,148,6,51,86
Colorado,Alamosa,2010,355,337,14,2,0,0,166,20,0,0,0,0,6,349
Colorado,Arapahoe,2010,365,222,136,0,0,0,122,47,0,0,355,0,10,0
Colorado,Archuleta,2010,310,298,7,1,0,0,198,17,0,0,0,0,0,310
Colorado,Boulder,2010,365,235,118,0,0,0,143,45,5,0,333,0,25,2
Colorado,Chaffee,2010,128,70,55,0,0,0,101,50,0,0,128,0,0,0
Colorado,Clear Creek,2010,105,4,78,2,0,0,161,74,0,0,105,0,0,0
Colorado,Delta,2010,115,111,4,0,0,0,86,19,0,0,0,0,0,115
Colorado,Denver,2010,365,208,154,0,0,0,108,49,0,141,156,6,56,6
Colorado,Douglas,2010,354,237,104,0,0,0,136,45,0,0,338,0,16,0
Colorado,El Paso,2010,365,260,101,1,0,0,151,45,0,0,353,0,11,1
Colorado,Elbert,2010,59,58,1,0,0,0,54,17,0,0,0,0,59,0
Colorado,Fremont,2010,54,54,0,0,0,0,29,14,0,0,0,0,0,54
Colorado,Garfield,2010,365,167,188,0,0,0,150,51,0,0,364,0,0,1
Colorado,Gunnison,2010,365,308,55,0,0,0,129,42,0,0,299,0,0,66
Colorado,Jackson,2010,111,111,0,0,0,0,35,7,0,0,0,0,111,0
Colorado,Jefferson,2010,365,233,106,0,0,0,143,46,0,0,365,0,0,0
Colorado,La Plata,2010,365,222,133,1,0,0,183,48,0,8,352,0,1,4
Colorado,Larimer,2010,365,170,174,0,0,0,140,51,0,0,357,0,8,0
Colorado,Mesa,2010,365,227,132,0,0,0,120,47,2,0,310,0,31,22
Colorado,Montezuma,2010,365,271,93,0,0,0,122,46,0,0,356,0,9,0
Colorado,Park,2010,191,93,93,0,0,0,133,51,0,0,191,0,0,0
Colorado,Pitkin,2010,362,214,142,1,0,0,164,49,0,0,360,0,0,2
Colorado,Prowers,2010,365,341,24,0,0,0,91,24,0,0,0,0,0,365
Colorado,Pueblo,2010,142,134,8,0,0,0,66,24,0,0,0,0,111,31
Colorado,Rio Blanco,2010,351,267,82,0,0,0,108,45,0,2,336,0,13,0
Colorado,Routt,2010,351,331,20,0,0,0,73,16,0,0,0,0,0,351
Colorado,San Juan,2010,119,117,2,0,0,0,84,8,0,0,0,0,119,0
Colorado,San Miguel,2010,147,129,17,1,0,0,200,19,0,0,47,0,0,100
Colorado,Summit,2010,312,311,1,0,0,0,63,12,0,0,0,0,0,312
Colorado,Teller,2010,130,63,65,0,0,0,105,51,0,0,130,0,0,0
Colorado,Weld,2010,365,231,127,0,0,0,126,46,18,0,308,0,38,1
Connecticut,Fairfield,2010,365,240,96,4,0,0,179,43,1,62,164,3,135,0
Connecticut,Hartford,2010,365,290,69,1,0,0,159,35,16,71,136,0,142,0
Connecticut,Litchfield,2010,363,306,52,1,0,0,154,38,2,6,336,0,19,0
Connecticut,Middlesex,2010,179,124,46,1,0,0,151,44,0,0,179,0,0,0
Connecticut,New Haven,2010,364,247,99,0,0,0,140,42,0,55,192,3,114,0
Connecticut,New London,2010,364,285,71,0,0,0,126,37,0,0,151,0,213,0
Connecticut,Tolland,2010,181,129,37,2,0,0,190,43,0,0,181,0,0,0
Connecticut,Windham,2010,326,282,39,0,0,0,122,36,0,0,326,0,0,0
Country Of Mexico,BAJA CALIFORNIA NORTE,2010,365,137,189,10,0,1,756,58,10,113,188,0,0,54
Country Of Mexico,CHIHUAHUA STATE,2010,365,265,86,1,0,1,550,43,44,0,276,0,0,45
Country Of Mexico,SONORA,2010,62,10,50,0,0,0,128,63,0,0,0,0,0,62
Delaware,Kent,2010,307,207,88,3,0,0,166,43,0,0,245,0,62,0
Delaware,New Castle,2010,365,184,148,5,0,0,156,50,0,11,197,4,153,0
Delaware,Sussex,2010,304,181,102,4,0,0,182,47,0,0,258,0,46,0
District Of Columbia,District of Columbia,2010,365,180,150,7,0,0,187,51,0,53,190,1,118,3
Florida,Alachua,2010,365,275,89,0,0,0,101,41,0,0,236,0,129,0
Florida,Baker,2010,363,336,27,0,0,0,97,36,0,0,363,0,0,0
Florida,Bay,2010,365,252,107,0,0,0,140,43,0,0,203,0,162,0
Florida,Brevard,2010,365,286,79,0,0,0,87,43,0,0,233,0,132,0
Florida,Broward,2010,365,281,82,0,0,0,105,42,0,16,150,9,190,0
Florida,Citrus,2010,122,106,16,0,0,0,65,32,0,0,0,0,122,0
Florida,Collier,2010,362,302,60,0,0,0,92,39,0,0,189,0,173,0
Florida,Columbia,2010,361,236,124,0,0,0,101,44,0,0,148,0,213,0
Florida,Duval,2010,365,243,117,0,0,0,147,45,0,1,223,2,137,2
Florida,Escambia,2010,365,217,139,2,0,0,156,47,0,1,214,8,142,0
Florida,Hamilton,2010,360,274,86,0,0,0,75,39,0,0,0,10,350,0
Florida,Highlands,2010,348,312,36,0,0,0,97,36,0,0,348,0,0,0
Florida,Hillsborough,2010,365,162,183,1,0,0,154,52,0,0,161,50,154,0
Florida,Holmes,2010,365,243,122,0,0,0,93,44,0,0,158,0,207,0
Florida,Indian River,2010,339,288,51,0,0,0,90,39,0,0,339,0,0,0
Florida,Lake,2010,365,281,83,0,0,0,136,41,0,0,192,0,173,0
Florida,Lee,2010,365,285,79,0,0,0,101,41,0,0,254,0,107,4
Florida,Leon,2010,365,210,154,1,0,0,158,47,0,0,101,0,264,0
Florida,Liberty,2010,324,293,31,0,0,0,93,36,0,0,324,0,0,0
Florida,Manatee,2010,365,309,53,0,0,0,101,37,0,0,365,0,0,0
Florida,Marion,2010,365,271,92,0,0,0,112,42,0,0,230,0,135,0
Florida,Martin,2010,204,177,27,0,0,0,77,38,0,0,106,0,98,0
Florida,Miami-Dade,2010,365,249,112,0,0,0,150,44,0,5,136,0,224,0
Florida,Nassau,2010,363,314,32,6,0,0,200,6,0,0,0,363,0,0
Florida,Okaloosa,2010,365,310,52,0,0,0,147,37,0,0,365,0,0,0
Florida,Orange,2010,365,263,97,0,0,0,133,44,0,1,228,0,136,0
Florida,Osceola,2010,365,327,36,0,0,0,133,36,0,0,365,0,0,0
Florida,Palm Beach,2010,365,272,91,0,0,0,119,42,0,7,168,0,188,2
Florida,Pasco,2010,365,304,61,0,0,0,97,39,0,0,365,0,0,0
Florida,Pinellas,2010,365,242,123,0,0,0,100,45,0,0,189,4,172,0
Florida,Polk,2010,365,261,102,0,0,0,122,44,0,0,218,0,146,1
Florida,Putnam,2010,365,361,4,0,0,0,89,16,0,0,0,45,0,320
Florida,Santa Rosa,2010,365,243,116,2,0,0,156,45,0,0,244,0,121,0
Florida,Sarasota,2010,365,190,170,0,0,0,133,49,0,0,132,0,233,0
Florida,Seminole,2010,364,312,49,0,0,0,105,38,0,0,329,0,29,6
Florida,St. Lucie,2010,223,191,32,0,0,0,93,39,0,0,104,0,119,0
Florida,Volusia,2010,365,294,70,0,0,0,101,41,0,0,245,0,120,0
Florida,Wakulla,2010,355,314,39,0,0,0,126,36,0,0,316,0,39,0
Georgia,Bibb,2010,364,160,200,0,0,0,133,53,0,0,73,1,289,1
Georgia,Charlton,2010,119,107,12,0,0,0,67,30,0,0,0,0,119,0
Georgia,Chatham,2010,365,183,175,0,0,0,107,50,0,0,91,96,178,0
Georgia,Chattooga,2010,264,203,61,0,0,0,97,41,0,0,242,0,0,22
Georgia,Clarke,2010,365,205,155,0,0,0,147,46,0,0,137,0,228,0
Georgia,Clayton,2010,112,49,63,0,0,0,86,53,0,0,0,0,112,0
Georgia,Cobb,2010,347,178,152,1,0,0,156,50,0,0,133,0,214,0
Georgia,Coffee,2010,59,45,14,0,0,0,83,36,0,0,0,0,59,0
Georgia,Columbia,2010,243,181,61,0,0,0,108,44,0,0,243,0,0,0
Georgia,Coweta,2010,365,220,145,0,0,0,100,45,0,0,105,0,260,0
Georgia,Dawson,2010,244,187,49,1,0,0,151,43,0,0,244,0,0,0
Georgia,DeKalb,2010,365,132,222,2,0,0,182,55,0,19,72,0,274,0
Georgia,Dougherty,2010,357,189,165,1,0,0,156,48,0,0,0,0,354,3
Georgia,Douglas,2010,244,159,76,0,0,0,133,45,0,0,244,0,0,0
Georgia,Floyd,2010,365,125,237,2,0,0,155,56,0,0,0,5,360,0
Georgia,Fulton,2010,365,152,196,2,0,0,161,54,1,0,113,7,243,1
Georgia,Glynn,2010,359,309,50,0,0,0,93,35,0,0,219,80,52,8
Georgia,Gwinnett,2010,365,207,153,0,0,0,119,47,0,0,135,0,230,0
Georgia,Hall,2010,354,136,218,0,0,0,99,55,0,0,0,0,354,0
Georgia,Henry,2010,365,215,145,2,0,0,159,46,0,0,123,0,242,0
Georgia,Houston,2010,331,160,171,0,0,0,98,52,0,0,0,0,331,0
Georgia,Lowndes,2010,332,135,191,2,0,0,159,53,0,0,0,0,332,0
Georgia,Murray,2010,278,189,80,0,0,0,150,44,0,0,216,0,62,0
Georgia,Muscogee,2010,365,201,161,1,1,0,245,47,0,0,113,0,251,1
Georgia,Paulding,2010,365,223,135,0,0,0,150,45,2,3,151,0,209,0
Georgia,Pike,2010,325,239,81,1,0,0,166,41,0,0,325,0,0,0
Georgia,Richmond,2010,364,195,164,0,0,0,136,48,0,0,116,0,248,0
Georgia,Rockdale,2010,363,285,68,0,0,0,150,36,0,121,242,0,0,0
Georgia,Sumter,2010,234,189,43,0,0,0,108,42,0,0,234,0,0,0
Georgia,Walker,2010,351,166,185,0,0,0,95,52,0,0,0,0,351,0
Georgia,Washington,2010,112,77,35,0,0,0,90,40,0,0,0,0,102,10
Georgia,Wilkinson,2010,106,50,55,1,0,0,178,51,0,0,0,0,106,0
Hawaii,Hawaii,2010,365,1,20,244,16,6,532,200,0,0,0,357,8,0
Hawaii,Honolulu,2010,365,297,67,1,0,0,154,38,0,1,84,0,271,9
Hawaii,Maui,2010,343,335,8,0,0,0,75,18,0,0,0,0,343,0
Idaho,Ada,2010,365,193,168,0,0,0,136,49,0,14,139,0,209,3
Idaho,Bannock,2010,365,317,47,0,0,0,144,29,0,0,0,156,73,136
Idaho,Benewah,2010,363,278,83,0,0,0,131,32,0,0,0,0,363,0
Idaho,Bonner,2010,321,319,1,0,0,0,106,9,0,0,0,0,0,321
Idaho,Butte,2010,331,287,44,0,0,0,77,43,0,0,315,0,16,0
Idaho,Canyon,2010,360,299,60,0,0,0,127,25,0,0,0,0,176,184
Idaho,Caribou,2010,365,354,8,0,0,0,139,6,0,0,0,365,0,0
Idaho,Cassia,2010,166,133,33,0,0,0,84,45,0,0,166,0,0,0
Idaho,Custer,2010,110,110,0,0,0,0,35,8,0,0,0,0,110,0
Idaho,Franklin,2010,33,16,14,1,0,0,158,53,0,0,0,0,33,0
Idaho,Idaho,2010,343,339,4,0,0,0,55,10,0,0,0,0,343,0
Idaho,Kootenai,2010,180,175,5,0,0,0,84,37,0,2,178,0,0,0
Idaho,Latah,2010,277,271,6,0,0,0,66,10,0,0,0,0,277,0
Idaho,Lemhi,2010,343,234,95,1,0,0,153,33,0,0,0,0,343,0
Idaho,Nez Perce,2010,357,338,19,0,0,0,68,17,0,0,0,0,357,0
Idaho,Power,2010,4,4,0,0,0,0,24,20,0,0,0,0,0,4
Idaho,Shoshone,2010,365,201,141,1,0,0,155,44,0,0,0,0,359,6
Idaho,Twin Falls,2010,351,341,9,0,0,0,131,24,0,0,0,0,351,0
Illinois,Adams,2010,353,310,42,0,0,0,122,37,0,0,322,0,31,0
Illinois,Champaign,2010,352,308,44,0,0,0,87,34,0,0,285,0,67,0
Illinois,Clark,2010,210,176,34,0,0,0,90,40,0,0,210,0,0,0
Illinois,Cook,2010,365,96,238,0,0,0,140,60,0,42,91,36,195,1
Illinois,DuPage,2010,365,212,150,0,0,0,110,46,0,0,96,0,269,0
Illinois,Effingham,2010,195,157,32,0,0,0,105,44,0,0,195,0,0,0
Illinois,Hamilton,2010,249,159,79,0,0,0,119,46,0,0,217,0,32,0
Illinois,Jackson,2010,44,44,0,0,0,0,46,20,0,0,0,0,0,44
Illinois,Jersey,2010,262,207,51,0,0,0,108,38,0,0,224,0,38,0
Illinois,Jo Daviess,2010,357,327,28,0,0,0,105,37,0,0,357,0,0,0
Illinois,Kane,2010,365,316,46,0,0,0,122,36,0,0,334,0,31,0
Illinois,La Salle,2010,365,284,81,0,0,0,93,35,0,0,0,0,254,111
Illinois,Lake,2010,365,299,55,1,0,0,156,37,0,0,347,0,18,0
Illinois,Macon,2010,365,209,156,0,0,0,99,47,0,0,186,16,163,0
Illinois,Macoupin,2010,360,321,35,0,0,0,119,37,0,0,358,0,0,2
Illinois,Madison,2010,365,88,249,2,0,0,151,61,0,0,88,25,251,1
Illinois,McHenry,2010,362,269,92,0,0,0,115,41,0,0,224,0,138,0
Illinois,McLean,2010,365,293,70,0,0,0,112,40,0,0,312,0,53,0
Illinois,Peoria,2010,365,179,183,0,0,0,105,51,0,0,134,9,222,0
Illinois,Randolph,2010,365,328,37,0,0,0,97,36,0,0,311,22,32,0
Illinois,Rock Island,2010,363,341,22,0,0,0,77,32,0,0,337,0,26,0
Illinois,Saint Clair,2010,365,200,158,0,0,0,150,45,0,58,151,3,153,0
Illinois,Sangamon,2010,365,290,72,0,0,0,119,38,33,0,249,12,71,0
Illinois,Tazewell,2010,363,292,34,6,0,0,200,6,0,0,0,363,0,0
Illinois,Wabash,2010,365,335,28,1,0,0,160,11,0,0,0,365,0,0
Illinois,Will,2010,365,318,45,0,0,0,115,37,0,0,312,20,32,1
Illinois,Winnebago,2010,365,322,41,0,0,0,117,36,4,0,310,0,51,0
Indiana,Allen,2010,365,134,223,0,0,0,121,56,10,0,45,0,310,0
Indiana,Boone,2010,183,125,51,0,0,0,122,45,0,0,183,0,0,0
Indiana,Carroll,2010,182,139,39,0,0,0,119,45,0,0,182,0,0,0
Indiana,Clark,2010,354,124,214,0,0,0,147,58,0,0,124,0,230,0
Indiana,Daviess,2010,353,306,31,0,0,0,125,11,0,0,0,353,0,0
Indiana,Delaware,2010,234,155,77,0,0,0,108,45,0,0,153,0,81,0
Indiana,Dubois,2010,119,48,71,0,0,0,91,53,0,0,0,0,118,1
Indiana,Elkhart,2010,268,180,86,0,0,0,110,44,0,0,157,0,111,0
Indiana,Floyd,2010,365,166,177,2,0,0,174,52,0,0,120,36,209,0
Indiana,Fountain,2010,365,365,0,0,0,0,46,7,0,0,0,365,0,0
Indiana,Gibson,2010,365,283,79,0,0,0,122,21,0,0,0,264,101,0
Indiana,Greene,2010,166,104,56,0,0,0,119,47,0,0,166,0,0,0
Indiana,Hamilton,2010,180,119,53,0,0,0,122,44,0,0,180,0,0,0
Indiana,Hancock,2010,183,120,59,0,0,0,105,45,0,0,183,0,0,0
Indiana,Hendricks,2010,183,146,37,0,0,0,100,41,0,0,183,0,0,0
Indiana,Henry,2010,117,65,51,0,0,0,107,46,0,0,0,0,117,0
Indiana,Howard,2010,112,67,44,0,0,0,113,43,0,0,0,0,112,0
Indiana,Huntington,2010,182,159,23,0,0,0,90,41,0,0,182,0,0,0
Indiana,Jackson,2010,172,127,43,0,0,0,105,45,0,0,172,0,0,0
Indiana,Jasper,2010,358,351,7,0,0,0,66,6,0,0,0,358,0,0
Indiana,Johnson,2010,183,132,49,0,0,0,105,44,0,0,183,0,0,0
Indiana,Knox,2010,362,266,92,0,0,0,112,42,0,0,305,0,57,0
Indiana,LaPorte,2010,365,287,74,1,0,0,151,36,0,0,168,126,71,0
Indiana,Lake,2010,365,85,263,0,0,0,133,63,3,11,46,14,287,4
Indiana,Madison,2010,290,176,114,0,0,0,100,47,0,0,137,0,153,0
Indiana,Marion,2010,365,102,246,1,0,0,152,61,0,1,87,19,257,1
Indiana,Monroe,2010,303,161,142,0,0,0,89,49,0,0,0,0,303,0
Indiana,Morgan,2010,365,300,59,0,0,0,135,33,0,0,134,231,0,0
Indiana,Perry,2010,183,110,67,0,0,0,122,48,0,0,183,0,0,0
Indiana,Pike,2010,335,237,51,7,0,0,179,16,0,0,0,335,0,0
Indiana,Porter,2010,365,161,198,0,0,0,133,53,0,0,58,23,263,21
Indiana,Posey,2010,180,133,44,0,0,0,105,43,0,0,180,0,0,0
Indiana,Shelby,2010,181,130,51,0,0,0,93,44,0,0,181,0,0,0
Indiana,Spencer,2010,116,57,59,0,0,0,86,52,0,0,0,0,116,0
Indiana,St. Joseph,2010,355,162,183,0,0,0,128,52,0,15,42,0,298,0
Indiana,Tippecanoe,2010,365,176,187,0,0,0,120,52,0,0,0,0,365,0
Indiana,Vanderburgh,2010,365,130,227,0,0,0,122,56,4,7,105,4,245,0
Indiana,Vigo,2010,365,139,211,3,0,0,178,57,0,0,65,59,241,0
Indiana,Wabash,2010,357,316,39,0,0,0,105,38,0,0,357,0,0,0
Indiana,Warrick,2010,363,290,67,0,0,0,122,29,0,0,183,180,0,0
Indiana,Washington,2010,115,74,41,0,0,0,81,43,0,0,0,0,115,0
Indiana,Wayne,2010,343,317,16,0,0,0,127,6,0,0,0,343,0,0
Indiana,Whitley,2010,249,160,88,0,0,0,102,38,0,0,0,0,245,4
Iowa,Black Hawk,2010,360,224,129,0,0,0,113,41,0,0,0,0,352,8
Iowa,Bremer,2010,214,187,26,0,0,0,108,38,0,0,214,0,0,0
Iowa,Cerro Gordo,2010,362,346,16,0,0,0,64,18,0,0,0,0,0,362
Iowa,Clinton,2010,365,157,198,0,0,0,125,53,0,0,82,0,283,0
Iowa,Delaware,2010,114,113,1,0,0,0,53,15,0,0,0,0,0,114
Iowa,Harrison,2010,213,180,31,0,0,0,122,40,0,0,213,0,0,0
Iowa,Johnson,2010,365,180,181,0,0,0,112,51,0,0,0,0,363,2
Iowa,Lee,2010,115,68,45,0,0,0,115,43,0,0,0,0,115,0
Iowa,Linn,2010,365,220,139,0,0,0,113,47,0,0,146,1,215,3
Iowa,Montgomery,2010,309,226,81,0,0,0,112,43,0,0,156,0,150,3
Iowa,Muscatine,2010,365,168,167,3,0,0,155,53,0,0,0,27,334,4
Iowa,Palo Alto,2010,306,225,79,0,0,0,105,42,0,0,152,0,140,14
Iowa,Polk,2010,365,252,110,0,0,0,116,41,0,8,111,0,241,5
Iowa,Pottawattamie,2010,247,199,47,0,0,0,134,29,0,0,0,0,112,135
Iowa,Scott,2010,365,137,222,0,0,0,117,56,0,0,74,0,205,86
Iowa,Story,2010,214,200,14,0,0,0,90,36,0,0,214,0,0,0
Iowa,Tama,2010,84,74,10,0,0,0,74,31,0,0,0,0,84,0
Iowa,Van Buren,2010,365,307,56,0,0,0,108,36,0,0,202,98,63,2
